Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
vsat/VSolve/Empty/Chc/0/VariantSize/0/numPlain/4800/RightGen,1.2285672088108488,1.2146235596237602,1.2425108579979374,1.6903025625156148e-2,1.0716596362109984e-2,2.0434674659531322e-2
vsat/VSolve/Empty/Chc/0/VariantSize/0/numPlain/4900/RightGen,1.2456374170218016,1.1691287651265156,1.307159376125128,7.617095314456061e-2,2.997338558391982e-2,9.718981390798964e-2
vsat/VSolve/Empty/Chc/0/VariantSize/0/numPlain/5000/RightGen,1.2953236779994768,1.2282209790000707,1.3314787972494742,6.485162920383591e-2,3.076249799960351e-2,7.94879055496354e-2
vsat/VSolve/Empty/Chc/0/VariantSize/0/numPlain/5100/RightGen,1.2837211713335819,1.1861679630019353,1.3232174248328192,6.891668198709631e-2,1.3980277332848345e-2,9.121269035906554e-2
vsat/VSolve/Empty/Chc/0/VariantSize/0/numPlain/5200/RightGen,1.3530595153113911,1.326194697124265,1.3957040782488548,4.199796411592923e-2,1.4363328125000407e-2,5.753437114226494e-2
vsat/VSolve/Empty/Chc/0/VariantSize/0/numPlain/5300/RightGen,1.3846458348759068,1.3385986847515596,1.4287473412496183,5.102936780176765e-2,4.3117712767111745e-2,5.373833093805883e-2
vsat/VSolve/Empty/Chc/0/VariantSize/0/numPlain/5400/RightGen,1.3789462281859717,1.3487656852494183,1.4356676090619658,5.561395060432961e-2,2.5561665006534895e-3,6.689713214169421e-2
vsat/VSolve/Empty/Chc/0/VariantSize/0/numPlain/5500/RightGen,1.49123348241604,1.4238811620419558,1.5568608002486144,7.710268911414464e-2,6.314287038727022e-2,8.762814221980522e-2
vsat/VSolve/Empty/Chc/0/VariantSize/0/numPlain/5600/RightGen,1.50741540529134,1.4574407556242477,1.549122434333185,5.032255381433147e-2,3.004189508374111e-2,6.162886535050636e-2
vsat/VSolve/Empty/Chc/0/VariantSize/0/numPlain/5700/RightGen,1.5862661766662616,1.5147796073742938,1.6351336571242427,7.074672408968533e-2,3.115552800045407e-2,9.264859069492619e-2
vsat/VSolve/Empty/Chc/0/VariantSize/0/numPlain/5800/RightGen,1.5957587312497405,1.5602731187491372,1.6281946170004935,3.924170372485408e-2,2.2895969000273908e-2,4.8469481747073606e-2
vsat/VSolve/Empty/Chc/0/VariantSize/0/numPlain/5900/RightGen,1.6552742884165734,1.6169564687497768,1.682650003249364,3.7990752608686895e-2,2.0690813555362963e-2,5.057090643647285e-2
vsat/VSolve/Empty/Chc/0/VariantSize/0/numPlain/6000/RightGen,1.686983349686064,1.5838968829366422,1.7738394117477583,0.11268828312102,9.009201899719275e-2,0.12982391510465735
vsat/VSolve/Empty/Chc/0/VariantSize/0/numPlain/6100/RightGen,1.7688716500612525,1.7142296153087955,1.8059081925621285,5.348953619035759e-2,2.1496985375051736e-2,7.057420167484503e-2
vsat/VSolve/Empty/Chc/0/VariantSize/0/numPlain/6200/RightGen,1.7720955749374905,1.7001730450016719,1.861123772062001,9.765155433439415e-2,2.8953933748198324e-2,0.13266484518973337
vsat/VSolve/Empty/Chc/0/VariantSize/0/numPlain/6300/RightGen,1.838175722791675,1.7755656109166011,1.9275779854169741,8.771632412485984e-2,2.3878640749899205e-2,0.11701918045059272
vsat/VSolve/Empty/Chc/0/VariantSize/0/numPlain/6400/RightGen,1.933528353416932,1.7918813400001454,2.0213968202501746,0.16453400501704707,0.1372420213338046,0.18069848392010504
