name,iters,time,cycles,cpuTime,utime,stime,maxrss,minflt,majflt,nvcsw,nivcsw,allocated,numGcs,bytesCopied,mutatorWallSeconds,mutatorCpuSeconds,gcWallSeconds,gcCpuSeconds
Z3/p-->v/V1/Chc/0/numPlain/479622/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,1,93.894689811,224801515546,39.150364237,28.000953,11.149477,4606660,382291,0,1067523,20652,,,,,,,
Z3/p-->v/V1/Chc/0/numPlain/479622/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,2,187.774515359,449567495654,80.658613842,57.747367,22.911318,4606660,824156,0,2135908,42187,,,,,,,
Z3/p-->v/V1/Chc/0/numPlain/479622/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,3,267.246798266,639839120496,119.760710295,86.463205,33.297558,4606660,950594,0,3233854,48360,,,,,,,
Z3/p-->v/V1/Chc/0/numPlain/479622/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,4,285.720061582,684067643840,136.380891196,93.95341,42.427553,4606660,2172238,0,4435801,98,,,,,,,
Z3/p-->v/V1/Chc/0/numPlain/479622/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,5,355.047236383,850049920104,170.013206313,116.542328,53.470927,4606660,3021718,0,5549932,113,,,,,,,
Z3/p-->v/V1/Chc/0/numPlain/479622/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,6,434.95930746,1041375331918,207.689402784,141.625529,66.063933,4606660,4086863,0,6644931,181,,,,,,,
Z3/p-->v/V1/Chc/0/numPlain/479622/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,7,512.169994022,1226232189098,249.706155985,168.515184,81.191032,4606660,8317705,0,7766502,209,,,,,,,
Z3/p-->v/V1/Chc/0/numPlain/479622/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,8,598.093900317,1431950700946,283.106378598,192.041976,91.064448,4606660,6752801,0,8863868,156,,,,,,,
Z3/p-->v/V1/Chc/0/numPlain/479622/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,9,673.743618383,1613070129578,315.49786121,215.213673,100.28423,4606660,6229811,0,9968780,217,,,,,,,
Z3/p-->v/V1/Chc/0/numPlain/479622/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,10,745.755473397,1785479897250,355.204890594,240.283924,114.92102,4606660,12037289,0,11083419,306,,,,,,,
Z3/p-->v/V2/Chc/0/numPlain/687613/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,1,100.481876143,240572892340,48.195568122,32.322834,15.87278,4606660,936534,0,1528855,21,,,,,,,
Z3/p-->v/V2/Chc/0/numPlain/687613/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,2,193.731868654,463831290550,92.205986975,62.268416,29.937617,4606660,1997368,0,3056382,68,,,,,,,
Z3/p-->v/V2/Chc/0/numPlain/687613/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,3,297.662209894,712660176648,140.110304867,94.656786,45.453564,4606660,2875394,0,4586083,66,,,,,,,
Z3/p-->v/V2/Chc/0/numPlain/687613/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,4,387.698609127,928223884598,188.908481101,126.93009,61.978447,4606660,3945409,0,6113799,112,,,,,,,
Z3/p-->v/V2/Chc/0/numPlain/687613/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,5,479.515210315,1148050517194,241.613336894,160.355441,81.258009,4606660,9138334,0,7644050,198,,,,,,,
Z3/p-->v/V2/Chc/0/numPlain/687613/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,6,573.089928577,1372086308690,288.211024478,194.83533,93.375749,4606660,4256433,0,9173324,252,,,,,,,
Z3/p-->v/V2/Chc/0/numPlain/687613/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,7,652.772925639,1562862468438,324.362935625,221.139679,103.223317,4606660,3855774,0,10702155,243,,,,,,,
Z3/p-->v/V2/Chc/0/numPlain/687613/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,8,748.218855515,1791378707838,369.972619142,253.579766,116.392919,4606660,3739772,0,12227008,203,,,,,,,
Z3/p-->v/V2/Chc/0/numPlain/687613/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,9,854.29032431,2045332953836,429.864526891,290.816527,139.048045,4606660,7019659,0,13755389,303,,,,,,,
Z3/p-->v/V2/Chc/0/numPlain/687613/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,10,937.338576419,2244166396022,471.701986016,320.689432,151.012614,4606660,8087846,0,15293185,322,,,,,,,
Z3/p-->v/V3/Chc/0/numPlain/77192/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,1,10.951222678,26219332124,5.928690687,4.088273,1.840532,4606660,39806,0,225482,12,,,,,,,
