name,iters,time,cycles,cpuTime,utime,stime,maxrss,minflt,majflt,nvcsw,nivcsw,allocated,numGcs,bytesCopied,mutatorWallSeconds,mutatorCpuSeconds,gcWallSeconds,gcCpuSeconds,DataSet,Algorithm,Config,ChcCount,PlainCount,CompressionRatio,VCoreSize,VCorePlain,VCoreVar,Variants
Z3/p-->p/V1/Chc/0/numPlain/479622/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,8,544.300912401,1303160184638,231.499420225,154.846184,76.653302,4606660,5585472,0,8803825,141,,,,,,,,Z3,p-->p,V1,0,479622,0,1,1,0,1
Z3/p-->p/V1/Chc/0/numPlain/479622/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,9,615.695992548,1474093469544,269.541324848,178.741591,90.799785,4606660,7602799,0,9905514,171,,,,,,,,Z3,p-->p,V1,0,479622,0,1,1,0,1
Z3/p-->p/V1/Chc/0/numPlain/479622/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,10,671.206128513,1606995122480,285.681598219,194.079486,91.602182,4606660,3842967,0,11003463,187,,,,,,,,Z3,p-->p,V1,0,479622,0,1,1,0,1
Z3/p-->p/V2/Chc/0/numPlain/687613/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,1,88.644342787,212231386650,39.653414064,26.27534,13.378135,4606660,321864,0,1524264,40,,,,,,,,Z3,p-->p,V2,0,687613,0,1,1,0,1
Z3/p-->p/V2/Chc/0/numPlain/687613/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,2,177.9830977,426125259294,81.426005977,54.548622,26.87751,4606660,1600316,0,3048043,50,,,,,,,,Z3,p-->p,V2,0,687613,0,1,1,0,1
Z3/p-->p/V2/Chc/0/numPlain/687613/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,3,272.721492103,652947271592,123.365305834,81.947091,41.418277,4606660,1731269,0,4574859,62,,,,,,,,Z3,p-->p,V2,0,687613,0,1,1,0,1
Z3/p-->p/V2/Chc/0/numPlain/687613/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,4,354.0093953,847565841874,159.046468872,106.962331,52.084203,4606660,2368611,0,6096539,66,,,,,,,,Z3,p-->p,V2,0,687613,0,1,1,0,1
Z3/p-->p/V2/Chc/0/numPlain/687613/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,5,449.832489766,1076984351212,204.792032062,136.676566,68.11553,4606660,2843591,0,7623366,77,,,,,,,,Z3,p-->p,V2,0,687613,0,1,1,0,1
Z3/p-->p/V2/Chc/0/numPlain/687613/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,6,536.432278668,1284321044270,244.624942628,161.12518,83.499819,4606660,7908282,0,9145632,130,,,,,,,,Z3,p-->p,V2,0,687613,0,1,1,0,1
Z3/p-->p/V2/Chc/0/numPlain/687613/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,7,624.724116051,1495708219576,281.276438013,189.104371,92.172121,4606660,3393196,0,10671174,305,,,,,,,,Z3,p-->p,V2,0,687613,0,1,1,0,1
Z3/p-->p/V2/Chc/0/numPlain/687613/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,8,700.470197157,1677058250688,315.369249325,213.017209,102.352094,4606660,4079670,0,12193081,205,,,,,,,,Z3,p-->p,V2,0,687613,0,1,1,0,1
Z3/p-->p/V2/Chc/0/numPlain/687613/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,9,826.261510005,1978227001166,377.613516869,249.181851,128.431844,4606660,8652627,0,13719902,234,,,,,,,,Z3,p-->p,V2,0,687613,0,1,1,0,1
Z3/p-->p/V2/Chc/0/numPlain/687613/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,10,930.529845495,2227865811308,438.639481236,283.14721,155.492401,4606660,18719304,0,15245526,268,,,,,,,,Z3,p-->p,V2,0,687613,0,1,1,0,1
Z3/p-->p/V3/Chc/0/numPlain/77192/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,1,11.803168939,28259060088,6.530510468,3.962261,2.568365,4606660,495321,0,224843,2,,,,,,,,Z3,p-->p,V3,0,77192,0,1,1,0,1
Z3/p-->p/V3/Chc/0/numPlain/77192/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,2,23.811267118,57008750186,12.885674291,8.24688,4.638842,4606660,766920,0,451021,10,,,,,,,,Z3,p-->p,V3,0,77192,0,1,1,0,1
Z3/p-->p/V3/Chc/0/numPlain/77192/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,3,35.225533998,84336602062,19.223813964,12.249501,6.974357,4606660,1066681,0,676655,13,,,,,,,,Z3,p-->p,V3,0,77192,0,1,1,0,1
Z3/p-->p/V3/Chc/0/numPlain/77192/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,4,45.646055487,109285357848,24.487826268,16.385414,8.10246,4606660,864314,0,901880,29,,,,,,,,Z3,p-->p,V3,0,77192,0,1,1,0,1
Z3/p-->p/V3/Chc/0/numPlain/77192/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,5,57.822907765,138439089076,30.823780404,20.570097,10.253728,4606660,719083,0,1127966,16,,,,,,,,Z3,p-->p,V3,0,77192,0,1,1,0,1
Z3/p-->p/V3/Chc/0/numPlain/77192/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,6,71.066107835,170145827022,37.936784918,25.066277,12.870573,4606660,720135,0,1354596,39,,,,,,,,Z3,p-->p,V3,0,77192,0,1,1,0,1
Z3/p-->p/V3/Chc/0/numPlain/77192/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,7,84.533364049,202389003144,46.735316749,29.872094,16.863272,4606660,3284890,0,1578701,35,,,,,,,,Z3,p-->p,V3,0,77192,0,1,1,0,1
Z3/p-->p/V3/Chc/0/numPlain/77192/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,8,96.166869753,230241806536,51.88480203,34.218469,17.666376,4606660,1457376,0,1804783,35,,,,,,,,Z3,p-->p,V3,0,77192,0,1,1,0,1
Z3/p-->p/V3/Chc/0/numPlain/77192/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,9,103.926764226,248820380690,55.772176574,37.43323,18.338992,4606660,795822,0,2029763,29,,,,,,,,Z3,p-->p,V3,0,77192,0,1,1,0,1
Z3/p-->p/V3/Chc/0/numPlain/77192/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,10,120.91887575,289502838726,64.137773931,43.131006,21.006815,4606660,685607,0,2256837,38,,,,,,,,Z3,p-->p,V3,0,77192,0,1,1,0,1
Z3/p-->p/V4/Chc/0/numPlain/70791/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,1,11.157801659,26713947338,5.028681172,3.39753,1.631211,4606660,16816,0,203915,2,,,,,,,,Z3,p-->p,V4,0,70791,0,1,1,0,1
Z3/p-->p/V4/Chc/0/numPlain/70791/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,2,22.060425598,52816916992,11.000785156,7.431783,3.569047,4606660,52853,0,408475,3,,,,,,,,Z3,p-->p,V4,0,70791,0,1,1,0,1
Z3/p-->p/V4/Chc/0/numPlain/70791/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,3,33.881135769,81117951914,16.414267711,11.160783,5.25353,4606660,37270,0,611902,14,,,,,,,,Z3,p-->p,V4,0,70791,0,1,1,0,1
Z3/p-->p/V4/Chc/0/numPlain/70791/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,4,46.424023957,111148016584,22.69011999,15.16609,7.52408,4606660,173116,0,816272,18,,,,,,,,Z3,p-->p,V4,0,70791,0,1,1,0,1
Z3/p-->p/V4/Chc/0/numPlain/70791/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,5,56.164054712,134467502794,28.560669646,19.304797,9.255998,4606660,467241,0,1020083,19,,,,,,,,Z3,p-->p,V4,0,70791,0,1,1,0,1
Z3/p-->p/V4/Chc/0/numPlain/70791/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,6,72.815685934,174334671272,37.073171947,24.589194,12.484019,4606660,233409,0,1225412,19,,,,,,,,Z3,p-->p,V4,0,70791,0,1,1,0,1
Z3/p-->p/V4/Chc/0/numPlain/70791/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,7,80.968789282,193854903144,40.166465464,27.007961,13.158553,4606660,448437,0,1428298,21,,,,,,,,Z3,p-->p,V4,0,70791,0,1,1,0,1
Z3/p-->p/V4/Chc/0/numPlain/70791/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,8,97.686565552,233880346570,49.2918394,32.152805,17.139082,4606660,576299,0,1631688,15,,,,,,,,Z3,p-->p,V4,0,70791,0,1,1,0,1
Z3/p-->p/V4/Chc/0/numPlain/70791/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,9,102.351475022,245049031348,51.504085546,34.831467,16.672684,4606660,497123,0,1835400,31,,,,,,,,Z3,p-->p,V4,0,70791,0,1,1,0,1
Z3/p-->p/V4/Chc/0/numPlain/70791/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,10,115.340241275,276146545210,58.087102663,38.835991,19.251157,4606660,614154,0,2038730,79,,,,,,,,Z3,p-->p,V4,0,70791,0,1,1,0,1
Z3/v-->p/V1/Chc/1147/numPlain/29852/Compression/0.9480416006067428/VCore_Total/4964/VCorePlain/3817/VCoreVar/1147/Variants/2,1,63.179656609,151264147300,39.309945878,22.775959,16.534033,4606660,3532472,0,1097427,24,,,,,,,,Z3,v-->p,V1,1147,29852,0.9480416006067428,4964,3817,1147,2
Z3/v-->p/V1/Chc/1147/numPlain/29852/Compression/0.9480416006067428/VCore_Total/4964/VCorePlain/3817/VCoreVar/1147/Variants/2,2,112.285337341,268832478018,65.955984573,42.883621,23.072411,4606660,2942341,0,2202242,70,,,,,,,,Z3,v-->p,V1,1147,29852,0.9480416006067428,4964,3817,1147,2
Z3/v-->p/V1/Chc/1147/numPlain/29852/Compression/0.9480416006067428/VCore_Total/4964/VCorePlain/3817/VCoreVar/1147/Variants/2,3,159.89526367,382819734852,90.960170922,61.353188,29.607039,4606660,1846406,0,3301931,47,,,,,,,,Z3,v-->p,V1,1147,29852,0.9480416006067428,4964,3817,1147,2
Z3/v-->p/V1/Chc/1147/numPlain/29852/Compression/0.9480416006067428/VCore_Total/4964/VCorePlain/3817/VCoreVar/1147/Variants/2,4,212.620029614,509052827882,121.230361277,82.001699,39.228711,4606660,1867126,0,4403101,125,,,,,,,,Z3,v-->p,V1,1147,29852,0.9480416006067428,4964,3817,1147,2
Z3/v-->p/V1/Chc/1147/numPlain/29852/Compression/0.9480416006067428/VCore_Total/4964/VCorePlain/3817/VCoreVar/1147/Variants/2,5,271.775122161,650681405558,155.497340606,104.189059,51.308332,4606660,3325663,0,5507043,68,,,,,,,,Z3,v-->p,V1,1147,29852,0.9480416006067428,4964,3817,1147,2
Z3/v-->p/V1/Chc/1147/numPlain/29852/Compression/0.9480416006067428/VCore_Total/4964/VCorePlain/3817/VCoreVar/1147/Variants/2,6,322.553346066,772253880354,182.809079689,124.027965,58.781156,4606660,2598335,0,6608901,149,,,,,,,,Z3,v-->p,V1,1147,29852,0.9480416006067428,4964,3817,1147,2
Z3/v-->p/V1/Chc/1147/numPlain/29852/Compression/0.9480416006067428/VCore_Total/4964/VCorePlain/3817/VCoreVar/1147/Variants/2,7,388.678319921,930569665040,222.259982415,147.64752,74.612585,4606660,5198025,0,7708557,116,,,,,,,,Z3,v-->p,V1,1147,29852,0.9480416006067428,4964,3817,1147,2
Z3/v-->p/V1/Chc/1147/numPlain/29852/Compression/0.9480416006067428/VCore_Total/4964/VCorePlain/3817/VCoreVar/1147/Variants/2,8,445.489161584,1066585487024,254.026481434,168.286274,85.740254,4606660,4887103,0,8813064,190,,,,,,,,Z3,v-->p,V1,1147,29852,0.9480416006067428,4964,3817,1147,2
Z3/v-->p/V1/Chc/1147/numPlain/29852/Compression/0.9480416006067428/VCore_Total/4964/VCorePlain/3817/VCoreVar/1147/Variants/2,9,521.552921155,1248696847728,305.600955003,196.61726,108.983744,4606660,10797457,0,9911859,280,,,,,,,,Z3,v-->p,V1,1147,29852,0.9480416006067428,4964,3817,1147,2
Z3/v-->p/V1/Chc/1147/numPlain/29852/Compression/0.9480416006067428/VCore_Total/4964/VCorePlain/3817/VCoreVar/1147/Variants/2,10,570.40020512,1365646394742,335.850980689,218.548306,117.302722,4606660,13843326,0,11018439,244,,,,,,,,Z3,v-->p,V1,1147,29852,0.9480416006067428,4964,3817,1147,2
Z3/v-->p/V2/Chc/2103/numPlain/28896/Compression/0.9641607996709252/VCore_Total/5631/VCorePlain/3528/VCoreVar/2103/Variants/2,1,77.287352794,185040660608,44.754146952,29.443742,15.310458,4606660,748740,0,1525086,39,,,,,,,,Z3,v-->p,V2,2103,28896,0.9641607996709252,5631,3528,2103,2
Z3/v-->p/V2/Chc/2103/numPlain/28896/Compression/0.9641607996709252/VCore_Total/5631/VCorePlain/3528/VCoreVar/2103/Variants/2,2,155.714286354,372809618872,90.091352063,59.269037,30.822359,4608088,1460811,0,3053336,57,,,,,,,,Z3,v-->p,V2,2103,28896,0.9641607996709252,5631,3528,2103,2
Z3/v-->p/V2/Chc/2103/numPlain/28896/Compression/0.9641607996709252/VCore_Total/5631/VCorePlain/3528/VCoreVar/2103/Variants/2,3,229.993571195,550648335010,136.628710829,89.062381,47.566377,4608088,3391511,0,4571740,160,,,,,,,,Z3,v-->p,V2,2103,28896,0.9641607996709252,5631,3528,2103,2
Z3/v-->p/V2/Chc/2103/numPlain/28896/Compression/0.9641607996709252/VCore_Total/5631/VCorePlain/3528/VCoreVar/2103/Variants/2,4,304.925128412,730048979196,182.865271838,120.672138,62.19325,4608976,4439914,0,6100097,136,,,,,,,,Z3,v-->p,V2,2103,28896,0.9641607996709252,5631,3528,2103,2
Z3/v-->p/V2/Chc/2103/numPlain/28896/Compression/0.9641607996709252/VCore_Total/5631/VCorePlain/3528/VCoreVar/2103/Variants/2,5,373.049159876,893150769656,222.300889544,145.62305,76.677886,4608976,8689501,0,7626696,152,,,,,,,,Z3,v-->p,V2,2103,28896,0.9641607996709252,5631,3528,2103,2
Z3/v-->p/V2/Chc/2103/numPlain/28896/Compression/0.9641607996709252/VCore_Total/5631/VCorePlain/3528/VCoreVar/2103/Variants/2,6,444.188938216,1063472774710,265.379246341,173.676002,91.703298,4608976,9715701,0,9149767,125,,,,,,,,Z3,v-->p,V2,2103,28896,0.9641607996709252,5631,3528,2103,2
Z3/v-->p/V2/Chc/2103/numPlain/28896/Compression/0.9641607996709252/VCore_Total/5631/VCorePlain/3528/VCoreVar/2103/Variants/2,7,497.256392787,1190526397936,287.121326139,194.015224,93.106149,4608976,3945405,0,10672796,195,,,,,,,,Z3,v-->p,V2,2103,28896,0.9641607996709252,5631,3528,2103,2
Z3/v-->p/V2/Chc/2103/numPlain/28896/Compression/0.9641607996709252/VCore_Total/5631/VCorePlain/3528/VCoreVar/2103/Variants/2,8,603.961286469,1445997765162,352.4326487,234.36953,118.063175,4608976,5341834,0,12203947,285,,,,,,,,Z3,v-->p,V2,2103,28896,0.9641607996709252,5631,3528,2103,2
Z3/v-->p/V2/Chc/2103/numPlain/28896/Compression/0.9641607996709252/VCore_Total/5631/VCorePlain/3528/VCoreVar/2103/Variants/2,9,650.390766842,1557159279260,387.097117971,257.498546,129.598618,4608976,14025046,0,13721444,324,,,,,,,,Z3,v-->p,V2,2103,28896,0.9641607996709252,5631,3528,2103,2
Z3/v-->p/V2/Chc/2103/numPlain/28896/Compression/0.9641607996709252/VCore_Total/5631/VCorePlain/3528/VCoreVar/2103/Variants/2,10,719.746540158,1723210282372,425.544194681,285.35938,140.184862,4608976,9931933,0,15244970,381,,,,,,,,Z3,v-->p,V2,2103,28896,0.9641607996709252,5631,3528,2103,2
Z3/v-->p/V3/Chc/765/numPlain/30234/Compression/0.7335247760052448/VCore_Total/6028/VCorePlain/5263/VCoreVar/765/Variants/2,1,9.297346612,22259658374,6.433900849,4.464075,1.969871,4608976,222341,0,225515,12,,,,,,,,Z3,v-->p,V3,765,30234,0.7335247760052448,6028,5263,765,2
Z3/v-->p/V3/Chc/765/numPlain/30234/Compression/0.7335247760052448/VCore_Total/6028/VCorePlain/5263/VCoreVar/765/Variants/2,2,20.006981085,47900555202,13.926767412,9.513285,4.413543,4608976,392047,0,451650,18,,,,,,,,Z3,v-->p,V3,765,30234,0.7335247760052448,6028,5263,765,2
Z3/v-->p/V3/Chc/765/numPlain/30234/Compression/0.7335247760052448/VCore_Total/6028/VCorePlain/5263/VCoreVar/765/Variants/2,3,29.026613164,69495268160,20.065853889,13.910658,6.155243,4608976,417123,0,676846,26,,,,,,,,Z3,v-->p,V3,765,30234,0.7335247760052448,6028,5263,765,2
Z3/v-->p/V3/Chc/765/numPlain/30234/Compression/0.7335247760052448/VCore_Total/6028/VCorePlain/5263/VCoreVar/765/Variants/2,4,38.214855523,91493666392,25.947653862,18.107849,7.839852,4608976,424604,0,902533,35,,,,,,,,Z3,v-->p,V3,765,30234,0.7335247760052448,6028,5263,765,2
Z3/v-->p/V3/Chc/765/numPlain/30234/Compression/0.7335247760052448/VCore_Total/6028/VCorePlain/5263/VCoreVar/765/Variants/2,5,52.859406749,126555527244,35.949268096,24.417163,11.532154,4608976,697102,0,1130192,30,,,,,,,,Z3,v-->p,V3,765,30234,0.7335247760052448,6028,5263,765,2
Z3/v-->p/V3/Chc/765/numPlain/30234/Compression/0.7335247760052448/VCore_Total/6028/VCorePlain/5263/VCoreVar/765/Variants/2,6,57.955731275,138757090126,39.260074116,27.456328,11.803791,4608976,406564,0,1354037,41,,,,,,,,Z3,v-->p,V3,765,30234,0.7335247760052448,6028,5263,765,2
Z3/v-->p/V3/Chc/765/numPlain/30234/Compression/0.7335247760052448/VCore_Total/6028/VCorePlain/5263/VCoreVar/765/Variants/2,7,69.778304574,167062629228,46.525895737,32.324269,14.201671,4608976,418708,0,1580124,34,,,,,,,,Z3,v-->p,V3,765,30234,0.7335247760052448,6028,5263,765,2
Z3/v-->p/V3/Chc/765/numPlain/30234/Compression/0.7335247760052448/VCore_Total/6028/VCorePlain/5263/VCoreVar/765/Variants/2,8,84.708467456,202808285886,57.592841958,39.759866,17.833022,4608976,743145,0,1806302,51,,,,,,,,Z3,v-->p,V3,765,30234,0.7335247760052448,6028,5263,765,2
Z3/v-->p/V3/Chc/765/numPlain/30234/Compression/0.7335247760052448/VCore_Total/6028/VCorePlain/5263/VCoreVar/765/Variants/2,9,90.69722803,217146461868,61.840797375,42.852328,18.988513,4608976,752466,0,2030273,64,,,,,,,,Z3,v-->p,V3,765,30234,0.7335247760052448,6028,5263,765,2
Z3/v-->p/V3/Chc/765/numPlain/30234/Compression/0.7335247760052448/VCore_Total/6028/VCorePlain/5263/VCoreVar/765/Variants/2,10,104.36349401,249866095538,71.72388178,48.112675,23.611254,4608976,1694273,0,2255832,52,,,,,,,,Z3,v-->p,V3,765,30234,0.7335247760052448,6028,5263,765,2
Z3/v-->p/V4/Chc/197/numPlain/30802/Compression/0.7135937782600832/VCore_Total/6133/VCorePlain/5936/VCoreVar/197/Variants/2,1,10.584831838,25342143288,6.707445788,4.45896,2.248531,4608976,244303,0,204130,10,,,,,,,,Z3,v-->p,V4,197,30802,0.7135937782600832,6133,5936,197,2
Z3/v-->p/V4/Chc/197/numPlain/30802/Compression/0.7135937782600832/VCore_Total/6133/VCorePlain/5936/VCoreVar/197/Variants/2,2,17.903446896,42864300256,12.06359131,8.465657,3.597981,4608976,160182,0,407961,12,,,,,,,,Z3,v-->p,V4,197,30802,0.7135937782600832,6133,5936,197,2
Z3/v-->p/V4/Chc/197/numPlain/30802/Compression/0.7135937782600832/VCore_Total/6133/VCorePlain/5936/VCoreVar/197/Variants/2,3,26.884271456,64366084876,17.730462078,12.253655,5.476865,4608976,425039,0,611914,6,,,,,,,,Z3,v-->p,V4,197,30802,0.7135937782600832,6133,5936,197,2
Z3/v-->p/V4/Chc/197/numPlain/30802/Compression/0.7135937782600832/VCore_Total/6133/VCorePlain/5936/VCoreVar/197/Variants/2,4,35.826530556,85775527850,24.041993219,16.874852,7.167186,4608976,261056,0,816111,17,,,,,,,,Z3,v-->p,V4,197,30802,0.7135937782600832,6133,5936,197,2
Z3/v-->p/V4/Chc/197/numPlain/30802/Compression/0.7135937782600832/VCore_Total/6133/VCorePlain/5936/VCoreVar/197/Variants/2,5,45.526185507,108998326410,29.97153821,21.024171,8.947412,4608976,386833,0,1020143,21,,,,,,,,Z3,v-->p,V4,197,30802,0.7135937782600832,6133,5936,197,2
Z3/v-->p/V4/Chc/197/numPlain/30802/Compression/0.7135937782600832/VCore_Total/6133/VCorePlain/5936/VCoreVar/197/Variants/2,6,53.766557926,128727383856,35.789952138,25.238324,10.551675,4608976,358111,0,1224797,25,,,,,,,,Z3,v-->p,V4,197,30802,0.7135937782600832,6133,5936,197,2
Z3/v-->p/V4/Chc/197/numPlain/30802/Compression/0.7135937782600832/VCore_Total/6133/VCorePlain/5936/VCoreVar/197/Variants/2,7,65.895322974,157765982910,43.544975723,30.001457,13.543567,4608976,640454,0,1428965,58,,,,,,,,Z3,v-->p,V4,197,30802,0.7135937782600832,6133,5936,197,2
Z3/v-->p/V4/Chc/197/numPlain/30802/Compression/0.7135937782600832/VCore_Total/6133/VCorePlain/5936/VCoreVar/197/Variants/2,8,75.000985482,179566663544,49.172592457,34.262826,14.909813,4608976,435323,0,1633259,15,,,,,,,,Z3,v-->p,V4,197,30802,0.7135937782600832,6133,5936,197,2
Z3/v-->p/V4/Chc/197/numPlain/30802/Compression/0.7135937782600832/VCore_Total/6133/VCorePlain/5936/VCoreVar/197/Variants/2,9,82.602977885,197767273880,54.516369989,38.020997,16.49542,4608976,485718,0,1836183,51,,,,,,,,Z3,v-->p,V4,197,30802,0.7135937782600832,6133,5936,197,2
Z3/v-->p/V4/Chc/197/numPlain/30802/Compression/0.7135937782600832/VCore_Total/6133/VCorePlain/5936/VCoreVar/197/Variants/2,10,91.056936322,218007650368,60.091202809,42.61777,17.473477,4608976,595629,0,2040344,41,,,,,,,,Z3,v-->p,V4,197,30802,0.7135937782600832,6133,5936,197,2
