name,iters,time,cycles,cpuTime,utime,stime,maxrss,minflt,majflt,nvcsw,nivcsw,allocated,numGcs,bytesCopied,mutatorWallSeconds,mutatorCpuSeconds,gcWallSeconds,gcCpuSeconds,DataSet,Algorithm,Config,ChcCount,PlainCount,CompressionRatio,VCoreSize,VCorePlain,VCoreVar,Variants
Z3/v-->p/V10/Chc/0/numPlain/5152/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,5,1.179124826,2823075642,0.997022085,0.56387,0.43319,2689960,286,0,41407,1,,,,,,,,Z3,v-->p,V10,0,5152,0,1,1,0,1
Z3/v-->p/V10/Chc/0/numPlain/5152/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,6,1.758083207,4209219908,1.515642705,0.922911,0.592769,2689960,305,0,49775,5,,,,,,,,Z3,v-->p,V10,0,5152,0,1,1,0,1
Z3/v-->p/V10/Chc/0/numPlain/5152/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,7,1.847925156,4424313946,1.518738284,0.885394,0.633388,2689960,533,0,58050,6,,,,,,,,Z3,v-->p,V10,0,5152,0,1,1,0,1
Z3/v-->p/V10/Chc/0/numPlain/5152/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,8,2.3922251,5727466708,2.061957971,1.195516,0.866478,2689960,24607,0,66373,2,,,,,,,,Z3,v-->p,V10,0,5152,0,1,1,0,1
Z3/v-->p/V10/Chc/0/numPlain/5152/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,9,2.30041949,5507666374,1.915854637,1.091206,0.8247,2689960,33904,0,74591,2,,,,,,,,Z3,v-->p,V10,0,5152,0,1,1,0,1
Z3/v-->p/V10/Chc/0/numPlain/5152/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,10,2.560702993,6130835940,2.19678019,1.312654,0.884163,2689960,1560,0,82899,1,,,,,,,,Z3,v-->p,V10,0,5152,0,1,1,0,1
Z3/v-->v/V1/Chc/0/numPlain/7803/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,1,1.02728687,2459553266,0.933772596,0.547168,0.386643,2689968,1495,0,30660,0,,,,,,,,Z3,v-->v,V1,0,7803,0,1,1,0,1
Z3/v-->v/V1/Chc/0/numPlain/7803/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,2,2.287124289,5475842540,1.964270184,1.051698,0.912609,2689968,45296,0,60807,9,,,,,,,,Z3,v-->v,V1,0,7803,0,1,1,0,1
Z3/v-->v/V1/Chc/0/numPlain/7803/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,3,2.59324669,6208752130,2.441066258,1.356448,1.084652,2689968,64509,0,91246,1,,,,,,,,Z3,v-->v,V1,0,7803,0,1,1,0,1
Z3/v-->v/V1/Chc/0/numPlain/7803/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,4,3.241383904,7760518138,2.995328929,1.725878,1.269487,2689968,60336,0,121722,0,,,,,,,,Z3,v-->v,V1,0,7803,0,1,1,0,1
Z3/v-->v/V1/Chc/0/numPlain/7803/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,5,3.631677557,8694952744,3.461759136,2.034288,1.427505,2689968,65898,0,151714,2,,,,,,,,Z3,v-->v,V1,0,7803,0,1,1,0,1
Z3/v-->v/V1/Chc/0/numPlain/7803/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,6,5.496767797,13160333974,5.152854966,2.887164,2.265737,2689968,67060,0,182566,1,,,,,,,,Z3,v-->v,V1,0,7803,0,1,1,0,1
Z3/v-->v/V1/Chc/0/numPlain/7803/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,7,6.432927372,15401675152,5.852113863,3.519731,2.332419,2689968,64795,0,213999,1,,,,,,,,Z3,v-->v,V1,0,7803,0,1,1,0,1
Z3/v-->v/V1/Chc/0/numPlain/7803/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,8,6.361735661,15231226606,5.976167715,3.602153,2.374052,2689968,66191,0,245775,6,,,,,,,,Z3,v-->v,V1,0,7803,0,1,1,0,1
Z3/v-->v/V1/Chc/0/numPlain/7803/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,9,6.032108062,14442050200,5.744555333,3.420903,2.323695,2689968,67783,0,274068,14,,,,,,,,Z3,v-->v,V1,0,7803,0,1,1,0,1
Z3/v-->v/V1/Chc/0/numPlain/7803/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,10,7.902581626,18920303230,7.489602728,4.419962,3.069679,2690952,64929,0,304902,7,,,,,,,,Z3,v-->v,V1,0,7803,0,1,1,0,1
Z3/v-->v/V2/Chc/0/numPlain/9953/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,1,1.003353488,2402272484,0.876371042,0.524916,0.351518,2690952,5569,0,33429,0,,,,,,,,Z3,v-->v,V2,0,9953,0,1,1,0,1
Z3/v-->v/V2/Chc/0/numPlain/9953/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,2,2.110116818,5052053764,1.891233728,1.027634,0.863697,2690956,47782,0,66791,1,,,,,,,,Z3,v-->v,V2,0,9953,0,1,1,0,1
Z3/v-->v/V2/Chc/0/numPlain/9953/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,3,2.420392134,5794903876,2.206483802,1.335153,0.871383,2690956,4526,0,99724,3,,,,,,,,Z3,v-->v,V2,0,9953,0,1,1,0,1
Z3/v-->v/V2/Chc/0/numPlain/9953/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,4,3.23810812,7752680276,3.072929356,1.849159,1.223808,2690956,2872,0,135527,6,,,,,,,,Z3,v-->v,V2,0,9953,0,1,1,0,1
Z3/v-->v/V2/Chc/0/numPlain/9953/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,5,5.032446296,12048656908,4.496777341,2.614075,1.882741,2690956,58594,0,166872,9,,,,,,,,Z3,v-->v,V2,0,9953,0,1,1,0,1
Z3/v-->v/V2/Chc/0/numPlain/9953/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,6,4.971537208,11902827494,4.671408883,2.866574,1.804877,2690956,9070,0,200342,1,,,,,,,,Z3,v-->v,V2,0,9953,0,1,1,0,1
Z3/v-->v/V2/Chc/0/numPlain/9953/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,7,6.79540222,16269511962,6.385544892,3.820485,2.565101,2690956,66079,0,235900,7,,,,,,,,Z3,v-->v,V2,0,9953,0,1,1,0,1
Z3/v-->v/V2/Chc/0/numPlain/9953/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,8,7.837796728,18765190752,7.240898219,4.0576,3.183337,2690956,193619,0,267125,9,,,,,,,,Z3,v-->v,V2,0,9953,0,1,1,0,1
Z3/v-->v/V2/Chc/0/numPlain/9953/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,9,7.277301929,17423244764,6.808144934,3.990246,2.818007,2690956,70642,0,299501,2,,,,,,,,Z3,v-->v,V2,0,9953,0,1,1,0,1
Z3/v-->v/V2/Chc/0/numPlain/9953/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,10,9.275457614,22207238494,8.551376367,5.176855,3.374566,2690956,67843,0,335532,3,,,,,,,,Z3,v-->v,V2,0,9953,0,1,1,0,1
Z3/v-->v/V3/Chc/0/numPlain/5070/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,1,0.705162877,1688329402,0.645838731,0.396963,0.248914,2690956,0,0,25471,0,,,,,,,,Z3,v-->v,V3,0,5070,0,1,1,0,1
Z3/v-->v/V3/Chc/0/numPlain/5070/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,2,1.214960188,2908878654,1.167110178,0.732954,0.434208,2690956,166,0,51248,0,,,,,,,,Z3,v-->v,V3,0,5070,0,1,1,0,1
Z3/v-->v/V3/Chc/0/numPlain/5070/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,3,1.754537615,4200726030,1.725620724,1.034776,0.690883,2690956,1313,0,76595,1,,,,,,,,Z3,v-->v,V3,0,5070,0,1,1,0,1
Z3/v-->v/V3/Chc/0/numPlain/5070/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,4,2.547090923,6098253942,2.439691698,1.441216,0.998574,2690956,808,0,103032,8,,,,,,,,Z3,v-->v,V3,0,5070,0,1,1,0,1
Z3/v-->v/V3/Chc/0/numPlain/5070/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,5,3.166879456,7582145318,3.088328497,1.84775,1.240618,2690956,633,0,128535,1,,,,,,,,Z3,v-->v,V3,0,5070,0,1,1,0,1
Z3/v-->v/V3/Chc/0/numPlain/5070/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,6,3.462277873,8289378822,3.427112012,2.059067,1.368081,2690956,1098,0,152844,1,,,,,,,,Z3,v-->v,V3,0,5070,0,1,1,0,1
Z3/v-->v/V3/Chc/0/numPlain/5070/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,7,3.992672106,9559251064,3.861632375,2.349932,1.511737,2690956,748,0,177704,0,,,,,,,,Z3,v-->v,V3,0,5070,0,1,1,0,1
Z3/v-->v/V3/Chc/0/numPlain/5070/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,8,5.358939314,12830356636,4.959615639,2.853572,2.106083,2690956,4723,0,203947,4,,,,,,,,Z3,v-->v,V3,0,5070,0,1,1,0,1
Z3/v-->v/V3/Chc/0/numPlain/5070/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,9,5.599756866,13406914534,5.37140947,3.151922,2.219525,2690956,3701,0,228350,12,,,,,,,,Z3,v-->v,V3,0,5070,0,1,1,0,1
Z3/v-->v/V3/Chc/0/numPlain/5070/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,10,6.658983416,15942903728,6.327252451,3.724824,2.602476,2690956,66461,0,254626,10,,,,,,,,Z3,v-->v,V3,0,5070,0,1,1,0,1
Z3/v-->v/V4/Chc/0/numPlain/5398/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,1,0.651757003,1560457658,0.633104125,0.398707,0.234436,2690956,2,0,25793,0,,,,,,,,Z3,v-->v,V4,0,5398,0,1,1,0,1
Z3/v-->v/V4/Chc/0/numPlain/5398/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,2,1.299556689,3111416976,1.244592685,0.657178,0.587452,2690956,32181,0,51673,0,,,,,,,,Z3,v-->v,V4,0,5398,0,1,1,0,1
Z3/v-->v/V4/Chc/0/numPlain/5398/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,3,1.829369331,4379886542,1.778287634,1.034924,0.743397,2690956,51654,0,77301,1,,,,,,,,Z3,v-->v,V4,0,5398,0,1,1,0,1
Z3/v-->v/V4/Chc/0/numPlain/5398/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,4,2.856697503,6839514418,2.69880041,1.544823,1.154016,2690956,43279,0,103532,9,,,,,,,,Z3,v-->v,V4,0,5398,0,1,1,0,1
Z3/v-->v/V4/Chc/0/numPlain/5398/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,5,3.38832003,8112309624,3.264068434,1.914938,1.349168,2690956,67937,0,129359,3,,,,,,,,Z3,v-->v,V4,0,5398,0,1,1,0,1
Z3/v-->v/V4/Chc/0/numPlain/5398/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,6,3.58654981,8586915548,3.524510464,2.082976,1.441571,2690956,55888,0,155535,1,,,,,,,,Z3,v-->v,V4,0,5398,0,1,1,0,1
Z3/v-->v/V4/Chc/0/numPlain/5398/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,7,4.24767012,10169755034,4.200779194,2.488329,1.712562,2690956,50703,0,180788,2,,,,,,,,Z3,v-->v,V4,0,5398,0,1,1,0,1
Z3/v-->v/V4/Chc/0/numPlain/5398/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,8,4.543262586,10877464096,4.427267688,2.633248,1.794064,2690956,57169,0,206464,9,,,,,,,,Z3,v-->v,V4,0,5398,0,1,1,0,1
Z3/v-->v/V4/Chc/0/numPlain/5398/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,9,6.435923376,15408860346,6.127975606,3.59771,2.530304,2690956,54070,0,235816,4,,,,,,,,Z3,v-->v,V4,0,5398,0,1,1,0,1
Z3/v-->v/V4/Chc/0/numPlain/5398/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,10,7.164008677,17152029626,6.665047574,3.901932,2.763152,2690956,55594,0,259616,7,,,,,,,,Z3,v-->v,V4,0,5398,0,1,1,0,1
Z3/v-->v/V5/Chc/0/numPlain/9525/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,1,0.883681118,2115740820,0.857703684,0.549785,0.307961,2690956,2,0,35602,0,,,,,,,,Z3,v-->v,V5,0,9525,0,1,1,0,1
Z3/v-->v/V5/Chc/0/numPlain/9525/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,2,1.895839184,4539030260,1.748362675,1.062932,0.685472,2690956,308,0,70954,1,,,,,,,,Z3,v-->v,V5,0,9525,0,1,1,0,1
Z3/v-->v/V5/Chc/0/numPlain/9525/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,3,2.411745321,5774210098,2.231198844,1.38477,0.846471,2690956,353,0,105506,0,,,,,,,,Z3,v-->v,V5,0,9525,0,1,1,0,1
Z3/v-->v/V5/Chc/0/numPlain/9525/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,4,3.845405217,9206669868,3.501487293,2.101411,1.400114,2690956,781,0,141006,1,,,,,,,,Z3,v-->v,V5,0,9525,0,1,1,0,1
Z3/v-->v/V5/Chc/0/numPlain/9525/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,5,5.312959928,12720266002,4.856360087,2.869972,1.986435,2690956,1071,0,175656,9,,,,,,,,Z3,v-->v,V5,0,9525,0,1,1,0,1
Z3/v-->v/V5/Chc/0/numPlain/9525/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,6,6.314792632,15118855476,5.874466354,3.522804,2.3517,2690964,4154,0,211857,6,,,,,,,,Z3,v-->v,V5,0,9525,0,1,1,0,1
Z3/v-->v/V5/Chc/0/numPlain/9525/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,7,7.039502638,16853938602,6.414710636,3.854516,2.560227,2690964,8906,0,244915,6,,,,,,,,Z3,v-->v,V5,0,9525,0,1,1,0,1
Z3/v-->v/V5/Chc/0/numPlain/9525/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,8,8.402600521,20117454086,7.677161589,4.376402,3.300796,2690964,136590,0,280249,6,,,,,,,,Z3,v-->v,V5,0,9525,0,1,1,0,1
Z3/v-->v/V5/Chc/0/numPlain/9525/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,9,10.995239368,26324721972,10.166224901,5.431444,4.734831,2692748,594450,0,313771,20,,,,,,,,Z3,v-->v,V5,0,9525,0,1,1,0,1
Z3/v-->v/V5/Chc/0/numPlain/9525/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,10,10.924526738,26155435418,10.330309597,5.716345,4.614008,2692748,621609,0,352769,6,,,,,,,,Z3,v-->v,V5,0,9525,0,1,1,0,1
Z3/v-->v/V6/Chc/0/numPlain/9418/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,1,0.893282637,2138718922,0.813219854,0.483706,0.329564,2692748,61,0,33762,1,,,,,,,,Z3,v-->v,V6,0,9418,0,1,1,0,1
Z3/v-->v/V6/Chc/0/numPlain/9418/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,2,1.676038398,4012794004,1.573411951,0.911935,0.661518,2692748,1390,0,67708,0,,,,,,,,Z3,v-->v,V6,0,9418,0,1,1,0,1
Z3/v-->v/V6/Chc/0/numPlain/9418/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,3,2.907181359,6960376822,2.670030094,1.547191,1.122882,2692748,588,0,101674,1,,,,,,,,Z3,v-->v,V6,0,9418,0,1,1,0,1
Z3/v-->v/V6/Chc/0/numPlain/9418/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,4,3.364401088,8055042578,3.098464384,1.891155,1.207346,2692748,297,0,135263,10,,,,,,,,Z3,v-->v,V6,0,9418,0,1,1,0,1
Z3/v-->v/V6/Chc/0/numPlain/9418/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,5,4.207402858,10073349934,3.973105773,2.34518,1.627978,2692748,11644,0,170284,0,,,,,,,,Z3,v-->v,V6,0,9418,0,1,1,0,1
Z3/v-->v/V6/Chc/0/numPlain/9418/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,6,5.245721809,12559288002,4.679216273,2.753912,1.925347,2692748,56874,0,202517,6,,,,,,,,Z3,v-->v,V6,0,9418,0,1,1,0,1
Z3/v-->v/V6/Chc/0/numPlain/9418/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,7,6.055640053,14498384886,5.561819119,3.338334,2.223523,2692748,118728,0,237667,9,,,,,,,,Z3,v-->v,V6,0,9418,0,1,1,0,1
Z3/v-->v/V6/Chc/0/numPlain/9418/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,8,6.508749898,15583212348,6.065939432,3.755491,2.310484,2692748,14338,0,271935,9,,,,,,,,Z3,v-->v,V6,0,9418,0,1,1,0,1
Z3/v-->v/V6/Chc/0/numPlain/9418/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,9,8.286284648,19838973514,7.542980319,4.322378,3.220651,2693492,129800,0,304665,3,,,,,,,,Z3,v-->v,V6,0,9418,0,1,1,0,1
Z3/v-->v/V6/Chc/0/numPlain/9418/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,10,10.206478905,24436286224,9.26729142,5.189251,4.078082,2695400,189731,0,336868,15,,,,,,,,Z3,v-->v,V6,0,9418,0,1,1,0,1
Z3/v-->v/V7/Chc/0/numPlain/5872/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,1,0.748226315,1791432186,0.650491799,0.382667,0.267862,2695400,0,0,27627,6,,,,,,,,Z3,v-->v,V7,0,5872,0,1,1,0,1
Z3/v-->v/V7/Chc/0/numPlain/5872/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,2,1.634448919,3913220180,1.463711968,0.88538,0.578371,2695400,1186,0,55384,1,,,,,,,,Z3,v-->v,V7,0,5872,0,1,1,0,1
Z3/v-->v/V7/Chc/0/numPlain/5872/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,3,2.332948649,5585553504,2.116814657,1.247268,0.869582,2695412,2618,0,83638,1,,,,,,,,Z3,v-->v,V7,0,5872,0,1,1,0,1
Z3/v-->v/V7/Chc/0/numPlain/5872/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,4,2.524055188,6043095562,2.414730531,1.459375,0.955391,2695412,1837,0,110495,2,,,,,,,,Z3,v-->v,V7,0,5872,0,1,1,0,1
Z3/v-->v/V7/Chc/0/numPlain/5872/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,5,4.330513947,10368109126,3.916577863,2.255194,1.661452,2695416,2319,0,138873,8,,,,,,,,Z3,v-->v,V7,0,5872,0,1,1,0,1
Z3/v-->v/V7/Chc/0/numPlain/5872/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,6,3.919180339,9383295062,3.748361641,2.290051,1.458364,2695440,2179,0,165537,3,,,,,,,,Z3,v-->v,V7,0,5872,0,1,1,0,1
Z3/v-->v/V7/Chc/0/numPlain/5872/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,7,5.905710824,14139427814,5.51086655,3.204549,2.306438,2695440,4765,0,194861,17,,,,,,,,Z3,v-->v,V7,0,5872,0,1,1,0,1
Z3/v-->v/V7/Chc/0/numPlain/5872/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,8,5.797743518,13880933200,5.454485982,3.207332,2.247191,2695452,5239,0,222446,13,,,,,,,,Z3,v-->v,V7,0,5872,0,1,1,0,1
Z3/v-->v/V7/Chc/0/numPlain/5872/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,9,7.383275441,17676992352,7.009681815,3.926458,3.083259,2695456,10263,0,250575,3,,,,,,,,Z3,v-->v,V7,0,5872,0,1,1,0,1
Z3/v-->v/V7/Chc/0/numPlain/5872/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,10,8.356856919,20007937128,7.902287859,4.605641,3.296689,2695488,112284,0,277703,13,,,,,,,,Z3,v-->v,V7,0,5872,0,1,1,0,1
Z3/v-->v/V8/Chc/0/numPlain/5983/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,1,0.907398888,2172516738,0.838382693,0.476216,0.362203,2695488,322,0,28140,4,,,,,,,,Z3,v-->v,V8,0,5983,0,1,1,0,1
Z3/v-->v/V8/Chc/0/numPlain/5983/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,2,1.750034867,4189961064,1.585718155,0.903362,0.682397,2695488,34192,0,56102,3,,,,,,,,Z3,v-->v,V8,0,5983,0,1,1,0,1
Z3/v-->v/V8/Chc/0/numPlain/5983/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,3,2.216109356,5305812412,2.089112649,1.17174,0.917416,2695488,74296,0,83899,2,,,,,,,,Z3,v-->v,V8,0,5983,0,1,1,0,1
Z3/v-->v/V8/Chc/0/numPlain/5983/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,4,3.039079455,7276167846,2.947564723,1.651869,1.295734,2695488,216751,0,113187,16,,,,,,,,Z3,v-->v,V8,0,5983,0,1,1,0,1
Z3/v-->v/V8/Chc/0/numPlain/5983/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,5,3.974959107,9516834940,3.672712371,2.149388,1.52336,2695488,70393,0,140137,14,,,,,,,,Z3,v-->v,V8,0,5983,0,1,1,0,1
Z3/v-->v/V8/Chc/0/numPlain/5983/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,6,4.302350032,10300670676,4.039825024,2.441576,1.598284,2695488,60054,0,168708,6,,,,,,,,Z3,v-->v,V8,0,5983,0,1,1,0,1
Z3/v-->v/V8/Chc/0/numPlain/5983/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,7,5.085750941,12176295554,4.659661703,2.644923,2.014777,2695488,64682,0,196195,8,,,,,,,,Z3,v-->v,V8,0,5983,0,1,1,0,1
Z3/v-->v/V8/Chc/0/numPlain/5983/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,8,5.876218053,14068816948,5.552221854,3.240381,2.311894,2695488,84123,0,225739,3,,,,,,,,Z3,v-->v,V8,0,5983,0,1,1,0,1
Z3/v-->v/V8/Chc/0/numPlain/5983/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,9,6.564086158,15715698332,6.146292135,3.586914,2.55943,2695488,62300,0,254218,11,,,,,,,,Z3,v-->v,V8,0,5983,0,1,1,0,1
Z3/v-->v/V8/Chc/0/numPlain/5983/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,10,6.813648806,16313206258,6.391297477,3.620398,2.770939,2695788,59367,0,280012,2,,,,,,,,Z3,v-->v,V8,0,5983,0,1,1,0,1
Z3/v-->v/V9/Chc/0/numPlain/5589/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,1,0.604060097,1446262436,0.587699148,0.335901,0.251849,2695788,637,0,26903,1,,,,,,,,Z3,v-->v,V9,0,5589,0,1,1,0,1
Z3/v-->v/V9/Chc/0/numPlain/5589/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,2,1.211061287,2899542806,1.167182292,0.751077,0.416143,2695788,522,0,52688,1,,,,,,,,Z3,v-->v,V9,0,5589,0,1,1,0,1
Z3/v-->v/V9/Chc/0/numPlain/5589/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,3,1.811569633,4337265668,1.784856548,1.073839,0.711055,2695788,523,0,79446,4,,,,,,,,Z3,v-->v,V9,0,5589,0,1,1,0,1
Z3/v-->v/V9/Chc/0/numPlain/5589/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,4,2.253661178,5395721030,2.150375329,1.303762,0.846652,2695788,598,0,105352,2,,,,,,,,Z3,v-->v,V9,0,5589,0,1,1,0,1
Z3/v-->v/V9/Chc/0/numPlain/5589/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,5,3.223025369,7716572262,3.018881253,1.770749,1.248178,2695788,689,0,132609,3,,,,,,,,Z3,v-->v,V9,0,5589,0,1,1,0,1
Z3/v-->v/V9/Chc/0/numPlain/5589/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,6,3.941763076,9437360100,3.902590039,2.38384,1.518802,2695788,460,0,159905,1,,,,,,,,Z3,v-->v,V9,0,5589,0,1,1,0,1
Z3/v-->v/V9/Chc/0/numPlain/5589/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,7,4.279695426,10246437426,4.136673597,2.435921,1.700791,2695788,15645,0,185261,3,,,,,,,,Z3,v-->v,V9,0,5589,0,1,1,0,1
Z3/v-->v/V9/Chc/0/numPlain/5589/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,8,4.8395162,11586751998,4.570566322,2.659043,1.91156,2695788,112558,0,211342,1,,,,,,,,Z3,v-->v,V9,0,5589,0,1,1,0,1
Z3/v-->v/V9/Chc/0/numPlain/5589/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,9,5.235051955,12533741676,5.166315031,3.090792,2.075561,2695788,14387,0,239436,5,,,,,,,,Z3,v-->v,V9,0,5589,0,1,1,0,1
Z3/v-->v/V9/Chc/0/numPlain/5589/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,10,6.892110338,16501053112,6.578005453,3.914747,2.663297,2695788,55978,0,265682,11,,,,,,,,Z3,v-->v,V9,0,5589,0,1,1,0,1
