Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB,DataSet,Algorithm,Config,ChcCount,PlainCount,CompressionRatio,VCoreSize,VCorePlain,VCoreVar,Variants
Z3/v-->v/V1*V2/Chc/1322/numPlain/3143/Compression/0.43001393608958216/VCore_Total/2309/VCorePlain/996/VCoreVar/1313/Variants/4,5.313164406038898,5.130052039719885,5.509889767932084,0.21026944129009406,0.10961922180528427,0.2963025215096499,Z3,v-->v,V1*V2,1322,3143,0.43001393608958216,2309,996,1313,4
Z3/v-->v/V1*V2*V3/Chc/1400/numPlain/3081/Compression/0.22435286784508815/VCore_Total/2326/VCorePlain/951/VCoreVar/1375/Variants/8,9.099036759881225,8.799411660525948,9.333099077048246,0.30496430120188434,0.1303359108513133,0.41114521896313244,Z3,v-->v,V1*V2*V3,1400,3081,0.22435286784508815,2326,951,1375,8
Z3/v-->v/V1*V2*V3*V4/Chc/1478/numPlain/3011/Compression/0.11778550160073432/VCore_Total/2374/VCorePlain/929/VCoreVar/1445/Variants/16,16.385787305043777,16.02793164466857,16.619871011323994,0.35007099218464266,0.15401606290834025,0.4556751369099277,Z3,v-->v,V1*V2*V3*V4,1478,3011,0.11778550160073432,2374,929,1445,16
Z3/v-->v/V1*V2*V3*V4*V5/Chc/2159/numPlain/2695/Compression/6.495518204814074e-2/VCore_Total/2382/VCorePlain/621/VCoreVar/1761/Variants/32,38.619448901125,37.8580074859201,39.885550181148574,1.2059954705680584,0.0665856674498535,1.4952606634108103,Z3,v-->v,V1*V2*V3*V4*V5,2159,2695,0.06495518204814074,2382,621,1761,32
Z3/v-->v/V1*V2*V3*V4*V5*V6/Chc/2827/numPlain/2152/Compression/3.38131445426035e-2/VCore_Total/2814/VCorePlain/510/VCoreVar/2304/Variants/64,40.275640286311194,30.69345553587967,57.444942486297805,16.628282597851282,1.0681693216763115,20.35948715475876,Z3,v-->v,V1*V2*V3*V4*V5*V6,2827,2152,0.0338131445426035,2814,510,2304,64
Z3/v-->v/V1*V2*V3*V4*V5*V6*V7/Chc/3248/numPlain/1881/Compression/1.7402113646176727e-2/VCore_Total/2929/VCorePlain/354/VCoreVar/2575/Variants/128,66.5244780650343,63.28082091745455,70.38531199665158,4.106213837199106,1.565821017410297,5.682850937446871,Z3,v-->v,V1*V2*V3*V4*V5*V6*V7,3248,1881,0.017402113646176727,2929,354,2575,128
Z3/v-->v/V1*V2*V3*V4*V5*V6*V7*V8/Chc/3633/numPlain/1562/Compression/8.931392725462844e-3/VCore_Total/3186/VCorePlain/292/VCoreVar/2894/Variants/256,137.76458382129204,135.7437465627445,139.4826809365768,2.26514736262547,1.8210472887490112,2.5826343711170003,Z3,v-->v,V1*V2*V3*V4*V5*V6*V7*V8,3633,1562,0.008931392725462844,3186,292,2894,256
Z3/v-->v/V1*V2*V3*V4*V5*V6*V7*V8*V9/Chc/3752/numPlain/1498/Compression/4.533901687595635e-3/VCore_Total/3213/VCorePlain/255/VCoreVar/2958/Variants/512,301.872659541521,283.3061477537558,315.0987750972854,18.10789476117411,6.0558254483130085,24.488580057501704,Z3,v-->v,V1*V2*V3*V4*V5*V6*V7*V8*V9,3752,1498,0.004533901687595635,3213,255,2958,512
Z3/v-->v/V1*V2*V3*V4*V5*V6*V7*V8*V9*V10/Chc/3809/numPlain/1441/Compression/2.2627576375406533e-3/VCore_Total/3250/VCorePlain/235/VCoreVar/3015/Variants/1024,614.3532908012276,600.4855530871428,625.2536186242942,14.226906998482676,5.958533295578274,19.214695516032442,Z3,v-->v,V1*V2*V3*V4*V5*V6*V7*V8*V9*V10,3809,1441,0.0022627576375406533,3250,235,3015,1024
Z3/p-->v/V1*V2/Chc/1322/numPlain/3143/Compression/0.43001393608958216/VCore_Total/2309/VCorePlain/996/VCoreVar/1313/Variants/4,1.9888226764645274,1.6974797011935152,2.19930351744794,0.28761474452299635,0.1115003976805489,0.39216408923872503,Z3,p-->v,V1*V2,1322,3143,0.43001393608958216,2309,996,1313,4
