Shared/3/And Decomposition,2.739928965783207e-2,2.727801453482449e-2,2.743639489723923e-2,3.471156357392325e-4,3.471156357392325e-4,3.471156357392325e-4
Shared/3/Variational Solve,8.536808800690235e-2,8.519298356861255e-2,8.564753605829639e-2,8.487560373927425e-4,8.114782657376693e-4,9.099352150624156e-4
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
Unique/3/Brute Force,257.38897258318156,257.38897258318156,257.38897258318156,3.1355198725013786,3.1355198725013786,3.1355198725013786
Unique/3/And Decomposition,0.12616019950425103,0.12551401799022902,0.12686269429664176,3.376523600296099e-3,1.97340431832405e-3,4.282776971818812e-3
Unique/3/Variational Solve,0.4247111559860868,0.4247111559860868,0.4247111559860868,4.876326047620778e-3,2.919196434118109e-3,4.876326047620778e-3
Shared/3/Brute Force,2.670915426652856,2.6663735216809274,2.6728487035280626,9.972043938207964e-3,9.972043938207964e-3,9.972043938207964e-3
Shared/3/And Decomposition,0.10529461928655313,0.10495958558891957,0.10658987258508688,2.4880970445434075e-3,7.895397412728137e-4,2.489659145155838e-3
Shared/3/Variational Solve,0.39367459121058346,0.39367459121058346,0.39367459121058346,3.047250447156375e-3,3.047250447156375e-3,3.047250447156375e-3
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
