name,iters,time,cycles,cpuTime,utime,stime,maxrss,minflt,majflt,nvcsw,nivcsw,allocated,numGcs,bytesCopied,mutatorWallSeconds,mutatorCpuSeconds,gcWallSeconds,gcCpuSeconds,DataSet,Algorithm,Config,ChcCount,PlainCount,CompressionRatio,VCoreSize,VCorePlain,VCoreVar,Variants
Z3/p-->v/V4/Chc/0/numPlain/70791/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,7,74.78861824,179058198076,40.411112748,28.283262,12.127895,4585352,223523,0,1409793,33,,,,,,,,Z3,p-->v,V4,0,70791,0,1,1,0,1
Z3/p-->v/V4/Chc/0/numPlain/70791/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,8,85.584544643,204905665316,46.654911534,32.710468,13.944484,4585352,306091,0,1610877,35,,,,,,,,Z3,p-->v,V4,0,70791,0,1,1,0,1
Z3/p-->v/V4/Chc/0/numPlain/70791/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,9,97.263648415,232867684516,52.904184457,36.721132,16.183103,4585352,300426,0,1813441,358,,,,,,,,Z3,p-->v,V4,0,70791,0,1,1,0,1
Z3/p-->v/V4/Chc/0/numPlain/70791/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,10,110.284142931,264041225088,60.690673827,41.981625,18.709102,4585352,624091,0,2014999,406,,,,,,,,Z3,p-->v,V4,0,70791,0,1,1,0,1
Z3/p-->p/V1/Chc/0/numPlain/479622/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,1,69.076551167,165382392618,28.639346692,18.872289,9.767117,4585352,569850,0,1083859,41,,,,,,,,Z3,p-->p,V1,0,479622,0,1,1,0,1
Z3/p-->p/V1/Chc/0/numPlain/479622/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,2,140.531474427,336459049588,59.177925425,39.087256,20.090792,4585352,633834,0,2169745,23,,,,,,,,Z3,p-->p,V1,0,479622,0,1,1,0,1
Z3/p-->p/V1/Chc/0/numPlain/479622/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,3,202.851986166,485666128020,86.295221753,57.579227,28.716043,4585352,1129379,0,3251988,40,,,,,,,,Z3,p-->p,V1,0,479622,0,1,1,0,1
Z3/p-->p/V1/Chc/0/numPlain/479622/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,4,288.067709855,689688542138,127.910463633,81.158973,46.751543,4585352,5832987,0,4335487,149,,,,,,,,Z3,p-->p,V1,0,479622,0,1,1,0,1
Z3/p-->p/V1/Chc/0/numPlain/479622/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,5,357.619764109,856209318558,157.96871466,102.191866,55.776897,4585352,5441628,0,5424059,135,,,,,,,,Z3,p-->p,V1,0,479622,0,1,1,0,1
Z3/p-->p/V1/Chc/0/numPlain/479622/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,6,430.595175165,1030926437942,194.630163718,122.016399,72.613885,4585352,11286539,0,6507155,154,,,,,,,,Z3,p-->p,V1,0,479622,0,1,1,0,1
Z3/p-->p/V1/Chc/0/numPlain/479622/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,7,490.051482327,1173276205250,212.219609004,139.614471,72.605185,4585352,5602587,0,7589647,118,,,,,,,,Z3,p-->p,V1,0,479622,0,1,1,0,1
Z3/p-->p/V1/Chc/0/numPlain/479622/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,8,537.082198227,1285876579228,227.153222075,152.429997,74.723329,4585352,2716394,0,8669650,118,,,,,,,,Z3,p-->p,V1,0,479622,0,1,1,0,1
Z3/p-->p/V1/Chc/0/numPlain/479622/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,9,660.908044725,1582338990874,296.916074394,188.427146,108.488984,4585352,11062411,0,9762943,192,,,,,,,,Z3,p-->p,V1,0,479622,0,1,1,0,1
Z3/p-->p/V1/Chc/0/numPlain/479622/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,10,748.700775833,1792531326512,344.276930361,215.97345,128.303531,4585352,12558785,0,10852224,266,,,,,,,,Z3,p-->p,V1,0,479622,0,1,1,0,1
Z3/p-->p/V2/Chc/0/numPlain/687613/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,1,107.260335242,256801629152,57.891513376,32.111801,25.779774,4585352,4630658,0,1501652,51,,,,,,,,Z3,p-->p,V2,0,687613,0,1,1,0,1
