Name,iters,Time,cycles,cpuTime,utime,stime,maxrss,minflt,majflt,nvcsw,nivcsw,allocated,numGcs,bytesCopied,mutatorWallSeconds,mutatorCpuSeconds,gcWallSeconds,gcCpuSeconds
Yices/v-->v/V1/Chc/558/numPlain/3898/Compression/0.6895279158140895/VCore_Total/1684/VCorePlain/1126/VCoreVar/558/Variants/2,36,10.056992582,40152001440,10.392490009,7.495267,2.897236,211304,58,0,806222,35,,,,,,,
Yices/v-->v/V1/Chc/558/numPlain/3898/Compression/0.6895279158140895/VCore_Total/1684/VCorePlain/1126/VCoreVar/558/Variants/2,38,10.394879673,41500997840,10.712709268,7.785158,2.927564,211304,317,0,850443,36,,,,,,,
Yices/v-->v/V1/Chc/558/numPlain/3898/Compression/0.6895279158140895/VCore_Total/1684/VCorePlain/1126/VCoreVar/558/Variants/2,40,11.334182816,45251115560,11.59286883,8.333416,3.259467,211304,0,0,892098,33,,,,,,,
Yices/v-->v/V1/Chc/558/numPlain/3898/Compression/0.6895279158140895/VCore_Total/1684/VCorePlain/1126/VCoreVar/558/Variants/2,42,11.781982862,47038934120,11.959820475,8.655323,3.304511,211308,497,0,937166,70,,,,,,,
Yices/v-->v/V1/Chc/558/numPlain/3898/Compression/0.6895279158140895/VCore_Total/1684/VCorePlain/1126/VCoreVar/558/Variants/2,44,12.674257578,50601304480,12.857743873,9.308555,3.549205,211308,42,0,980129,53,,,,,,,
Yices/v-->v/V1/Chc/558/numPlain/3898/Compression/0.6895279158140895/VCore_Total/1684/VCorePlain/1126/VCoreVar/558/Variants/2,47,13.346586531,53285528880,13.673422546,9.773741,3.899695,211308,38,0,1046648,58,,,,,,,
Yices/v-->v/V1/Chc/558/numPlain/3898/Compression/0.6895279158140895/VCore_Total/1684/VCorePlain/1126/VCoreVar/558/Variants/2,49,13.567427239,54167222000,13.844273284,10.078467,3.765818,211308,74,0,1090957,50,,,,,,,
Yices/v-->v/V1/Chc/558/numPlain/3898/Compression/0.6895279158140895/VCore_Total/1684/VCorePlain/1126/VCoreVar/558/Variants/2,52,14.619878729,58369077920,14.899946333,10.781151,4.118809,211308,158,0,1157743,52,,,,,,,
Yices/v-->v/V1/Chc/558/numPlain/3898/Compression/0.6895279158140895/VCore_Total/1684/VCorePlain/1126/VCoreVar/558/Variants/2,54,15.468388484,61756706080,15.664549544,11.337914,4.326648,211308,48,0,1201793,82,,,,,,,
Yices/v-->v/V1/Chc/558/numPlain/3898/Compression/0.6895279158140895/VCore_Total/1684/VCorePlain/1126/VCoreVar/558/Variants/2,57,15.915621571,63542261120,16.169636934,11.706067,4.463582,211308,478,0,1270614,100,,,,,,,
